   Time             I(L1)             Ibat              V(L1)             K2                K1                Vbat_U            Vbat            
 1.880000000E+003  9.591810508E+001  9.591813298E+001  2.789280922E+002  0.000000000E+000  1.000000000E+000  2.794544162E+002  4.097085275E+001 
 1.890000000E+003  9.638262912E+001  9.638265698E+001  2.785007520E+002  0.000000000E+000  1.000000000E+000  2.790291473E+002  4.139818784E+001 
 1.900000000E+003  9.684643920E+001  9.684646702E+001  2.780713488E+002  0.000000000E+000  1.000000000E+000  2.786018122E+002  4.182758589E+001 
 1.910000000E+003  9.730953190E+001  9.730955967E+001  2.776398859E+002  0.000000000E+000  1.000000000E+000  2.781724141E+002  4.225904373E+001 
 1.920000000E+003  9.777190377E+001  9.777193150E+001  2.772063664E+002  0.000000000E+000  1.000000000E+000  2.777409563E+002  4.269255815E+001 
 1.930000000E+003  9.823355141E+001  9.823357909E+001  2.767707935E+002  0.000000000E+000  1.000000000E+000  2.773074418E+002  4.312812596E+001 
 1.940000000E+003  9.869447138E+001  9.869449902E+001  2.763331705E+002  0.000000000E+000  1.000000000E+000  2.768718740E+002  4.356574391E+001 
 1.950000000E+003  9.915466027E+001  9.915468787E+001  2.758935005E+002  0.000000000E+000  1.000000000E+000  2.764342561E+002  4.400540877E+001 
 1.960000000E+003  9.961411467E+001  9.961414223E+001  2.754517870E+002  0.000000000E+000  1.000000000E+000  2.759945912E+002  4.444711728E+001 
 1.970000000E+003  1.000728312E+002  1.000728587E+002  2.750080330E+002  0.000000000E+000  1.000000000E+000  2.755528827E+002  4.489086617E+001 
 1.980000000E+003  1.005308064E+002  1.005308339E+002  2.745622420E+002  0.000000000E+000  1.000000000E+000  2.751091338E+002  4.533665215E+001 
 1.990000000E+003  1.009880370E+002  1.009880644E+002  2.741144172E+002  0.000000000E+000  1.000000000E+000  2.746633478E+002  4.578447193E+001 
 2.000000000E+003  1.014445195E+002  1.014445468E+002  2.736645619E+002  0.000000000E+000  1.000000000E+000  2.742155281E+002  4.623432217E+001 
 2.010000000E+003  1.019002505E+002  1.019002778E+002  2.732126795E+002  0.000000000E+000  1.000000000E+000  2.737656778E+002  4.668619956E+001 
 2.020000000E+003  1.023552267E+002  1.023552540E+002  2.727587733E+002  0.000000000E+000  1.000000000E+000  2.733138004E+002  4.714010074E+001 
 2.030000000E+003  1.028094447E+002  1.028094720E+002  2.723028467E+002  0.000000000E+000  1.000000000E+000  2.728598993E+002  4.759602236E+001 
 2.040000000E+003  1.032629012E+002  1.032629284E+002  2.718449031E+002  0.000000000E+000  1.000000000E+000  2.724039776E+002  4.805396102E+001 
 2.050000000E+003  1.037155927E+002  1.037156199E+002  2.713849458E+002  0.000000000E+000  1.000000000E+000  2.719460390E+002  4.851391335E+001 
 2.060000000E+003  1.041675160E+002  1.041675431E+002  2.709229782E+002  0.000000000E+000  1.000000000E+000  2.714860866E+002  4.897587594E+001 
 2.070000000E+003  1.046186676E+002  1.046186947E+002  2.704590038E+002  0.000000000E+000  1.000000000E+000  2.710241241E+002  4.943984535E+001 
 2.080000000E+003  1.050690443E+002  1.050690713E+002  2.699930261E+002  0.000000000E+000  1.000000000E+000  2.705601546E+002  4.990581817E+001 
 2.090000000E+003  1.055186427E+002  1.055186697E+002  2.695250484E+002  0.000000000E+000  1.000000000E+000  2.700941818E+002  5.037379093E+001 
 2.100000000E+003  1.059674595E+002  1.059674864E+002  2.690550742E+002  0.000000000E+000  1.000000000E+000  2.696262091E+002  5.084376016E+001 
 2.110000000E+003  1.064154913E+002  1.064155182E+002  2.685831070E+002  0.000000000E+000  1.000000000E+000  2.691562398E+002  5.131572239E+001 
 2.120000000E+003  1.068627349E+002  1.068627617E+002  2.681091504E+002  0.000000000E+000  1.000000000E+000  2.686842776E+002  5.178967413E+001 
 2.130000000E+003  1.073091868E+002  1.073092136E+002  2.676332077E+002  0.000000000E+000  1.000000000E+000  2.682103259E+002  5.226561185E+001 
 2.140000000E+003  1.077548439E+002  1.077548706E+002  2.671552827E+002  0.000000000E+000  1.000000000E+000  2.677343882E+002  5.274353204E+001 
 2.150000000E+003  1.081997028E+002  1.081997295E+002  2.666753787E+002  0.000000000E+000  1.000000000E+000  2.672564680E+002  5.322343115E+001 
 2.160000000E+003  1.086437602E+002  1.086437868E+002  2.661934993E+002  0.000000000E+000  1.000000000E+000  2.667765689E+002  5.370530563E+001 
 2.170000000E+003  1.090870128E+002  1.090870394E+002  2.657096481E+002  0.000000000E+000  1.000000000E+000  2.662946944E+002  5.418915191E+001 
 2.180000000E+003  1.095294574E+002  1.095294839E+002  2.652238288E+002  0.000000000E+000  1.000000000E+000  2.658108481E+002  5.467496641E+001 
 2.190000000E+003  1.099710906E+002  1.099711171E+002  2.647360448E+002  0.000000000E+000  1.000000000E+000  2.653250336E+002  5.516274552E+001 
 2.200000000E+003  1.104119092E+002  1.104119356E+002  2.642462998E+002  0.000000000E+000  1.000000000E+000  2.648372545E+002  5.565248564E+001 
 2.210000000E+003  1.108519100E+002  1.108519363E+002  2.637545975E+002  0.000000000E+000  1.000000000E+000  2.643475144E+002  5.614418313E+001 
 2.220000000E+003  1.112910896E+002  1.112911159E+002  2.632609414E+002  0.000000000E+000  1.000000000E+000  2.638558169E+002  5.663783436E+001 
 2.230000000E+003  1.117294448E+002  1.117294711E+002  2.627653353E+002  0.000000000E+000  1.000000000E+000  2.633621656E+002  5.713343566E+001 
 2.240000000E+003  1.121669724E+002  1.121669986E+002  2.622677828E+002  0.000000000E+000  1.000000000E+000  2.628665643E+002  5.763098337E+001 
 2.250000000E+003  1.126036691E+002  1.126036953E+002  2.617682876E+002  0.000000000E+000  1.000000000E+000  2.623690166E+002  5.813047380E+001 
 2.260000000E+003  1.130395317E+002  1.130395579E+002  2.612668533E+002  0.000000000E+000  1.000000000E+000  2.618695262E+002  5.863190325E+001 
 2.270000000E+003  1.134745570E+002  1.134745831E+002  2.607634838E+002  0.000000000E+000  1.000000000E+000  2.613680967E+002  5.913526801E+001 
 2.280000000E+003  1.139087418E+002  1.139087678E+002  2.602581827E+002  0.000000000E+000  1.000000000E+000  2.608647320E+002  5.964056435E+001 
 2.290000000E+003  1.143420827E+002  1.143421087E+002  2.597509537E+002  0.000000000E+000  1.000000000E+000  2.603594357E+002  6.014778852E+001 
 2.300000000E+003  1.147745767E+002  1.147746026E+002  2.592418007E+002  0.000000000E+000  1.000000000E+000  2.598522115E+002  6.065693676E+001 
 2.310000000E+003  1.152062204E+002  1.152062463E+002  2.587307274E+002  0.000000000E+000  1.000000000E+000  2.593430632E+002  6.116800532E+001 
 2.320000000E+003  1.156370108E+002  1.156370367E+002  2.582177376E+002  0.000000000E+000  1.000000000E+000  2.588319947E+002  6.168099039E+001 
 2.330000000E+003  1.160669446E+002  1.160669704E+002  2.577028351E+002  0.000000000E+000  1.000000000E+000  2.583190096E+002  6.219588818E+001 
 2.340000000E+003  1.164960187E+002  1.164960444E+002  2.571860237E+002  0.000000000E+000  1.000000000E+000  2.578041118E+002  6.271269488E+001 
 2.350000000E+003  1.169242298E+002  1.169242555E+002  2.566673072E+002  0.000000000E+000  1.000000000E+000  2.572873051E+002  6.323140666E+001 
 2.360000000E+003  1.173515748E+002  1.173516004E+002  2.561466895E+002  0.000000000E+000  1.000000000E+000  2.567685933E+002  6.375201967E+001 
 2.370000000E+003  1.177780505E+002  1.177780761E+002  2.556241744E+002  0.000000000E+000  1.000000000E+000  2.562479803E+002  6.427453007E+001 
 2.380000000E+003  1.182036538E+002  1.182036793E+002  2.550997658E+002  0.000000000E+000  1.000000000E+000  2.557254699E+002  6.479893397E+001 
 2.390000000E+003  1.186283815E+002  1.186284070E+002  2.545734676E+002  0.000000000E+000  1.000000000E+000  2.552010660E+002  6.532522749E+001 
 2.400000000E+003  1.190522304E+002  1.190522559E+002  2.540452837E+002  0.000000000E+000  1.000000000E+000  2.546747725E+002  6.585340674E+001 
 2.410000000E+003  1.194751975E+002  1.194752229E+002  2.535152180E+002  0.000000000E+000  1.000000000E+000  2.541465933E+002  6.638346781E+001 
 2.420000000E+003  1.198972796E+002  1.198973049E+002  2.529832744E+002  0.000000000E+000  1.000000000E+000  2.536165322E+002  6.691540676E+001 
 2.430000000E+003  1.203184736E+002  1.203184988E+002  2.524494568E+002  0.000000000E+000  1.000000000E+000  2.530845932E+002  6.744921966E+001 
 2.440000000E+003  1.207387762E+002  1.207388014E+002  2.519137693E+002  0.000000000E+000  1.000000000E+000  2.525507803E+002  6.798490254E+001 
 2.450000000E+003  1.211581846E+002  1.211582097E+002  2.513762158E+002  0.000000000E+000  1.000000000E+000  2.520150975E+002  6.852245146E+001 
 2.460000000E+003  1.215766954E+002  1.215767205E+002  2.508368002E+002  0.000000000E+000  1.000000000E+000  2.514775485E+002  6.906186241E+001 
 2.470000000E+003  1.219943057E+002  1.219943307E+002  2.502955266E+002  0.000000000E+000  1.000000000E+000  2.509381376E+002  6.960313142E+001 
 2.480000000E+003  1.224110123E+002  1.224110373E+002  2.497523990E+002  0.000000000E+000  1.000000000E+000  2.503968686E+002  7.014625446E+001 
 2.490000000E+003  1.228268121E+002  1.228268371E+002  2.492074214E+002  0.000000000E+000  1.000000000E+000  2.498537455E+002  7.069122751E+001 
 2.500000000E+003  1.232417021E+002  1.232417270E+002  2.486605978E+002  0.000000000E+000  1.000000000E+000  2.493087725E+002  7.123804654E+001 
 2.510000000E+003  1.236556793E+002  1.236557041E+002  2.481119323E+002  0.000000000E+000  1.000000000E+000  2.487619535E+002  7.178670750E+001 
 2.520000000E+003  1.240687404E+002  1.240687652E+002  2.475614289E+002  0.000000000E+000  1.000000000E+000  2.482132925E+002  7.233720632E+001 
 2.530000000E+003  1.244808825E+002  1.244809072E+002  2.470090918E+002  0.000000000E+000  1.000000000E+000  2.476627937E+002  7.288953893E+001 
 2.540000000E+003  1.248921025E+002  1.248921272E+002  2.464549250E+002  0.000000000E+000  1.000000000E+000  2.471104611E+002  7.344370122E+001 
 2.550000000E+003  1.253023974E+002  1.253024220E+002  2.458989326E+002  0.000000000E+000  1.000000000E+000  2.465562988E+002  7.399968911E+001 
 2.560000000E+003  1.257117641E+002  1.257117886E+002  2.453411187E+002  0.000000000E+000  1.000000000E+000  2.460003109E+002  7.455749847E+001 
 2.570000000E+003  1.261201996E+002  1.261202241E+002  2.447814875E+002  0.000000000E+000  1.000000000E+000  2.454425015E+002  7.511712516E+001 
 2.580000000E+003  1.265277009E+002  1.265277253E+002  2.442200431E+002  0.000000000E+000  1.000000000E+000  2.448828748E+002  7.567856505E+001 
 2.590000000E+003  1.269342649E+002  1.269342893E+002  2.436567898E+002  0.000000000E+000  1.000000000E+000  2.443214349E+002  7.624181397E+001 
 2.600000000E+003  1.273398887E+002  1.273399130E+002  2.430917315E+002  0.000000000E+000  1.000000000E+000  2.437581860E+002  7.680686776E+001 
 2.610000000E+003  1.277445692E+002  1.277445934E+002  2.425248726E+002  0.000000000E+000  1.000000000E+000  2.431931322E+002  7.737372221E+001 
 2.620000000E+003  1.281483034E+002  1.281483276E+002  2.419562172E+002  0.000000000E+000  1.000000000E+000  2.426262778E+002  7.794237315E+001 
 2.630000000E+003  1.285510884E+002  1.285511126E+002  2.413857696E+002  0.000000000E+000  1.000000000E+000  2.420576269E+002  7.851281635E+001 
 2.640000000E+003  1.289529212E+002  1.289529453E+002  2.408135339E+002  0.000000000E+000  1.000000000E+000  2.414871836E+002  7.908504759E+001 
 2.650000000E+003  1.293537987E+002  1.293538227E+002  2.402395145E+002  0.000000000E+000  1.000000000E+000  2.409149524E+002  7.965906263E+001 
 2.660000000E+003  1.297537181E+002  1.297537420E+002  2.396637155E+002  0.000000000E+000  1.000000000E+000  2.403409374E+002  8.023485722E+001 
 2.670000000E+003  1.301526763E+002  1.301527002E+002  2.390861412E+002  0.000000000E+000  1.000000000E+000  2.397651428E+002  8.081242709E+001 
 2.680000000E+003  1.305506704E+002  1.305506942E+002  2.385067960E+002  0.000000000E+000  1.000000000E+000  2.391875729E+002  8.139176797E+001 
 2.690000000E+003  1.309476975E+002  1.309477213E+002  2.379256840E+002  0.000000000E+000  1.000000000E+000  2.386082320E+002  8.197287556E+001 
 2.700000000E+003  1.313437545E+002  1.313437783E+002  2.373428097E+002  0.000000000E+000  1.000000000E+000  2.380271244E+002  8.255574556E+001 
 2.710000000E+003  1.317388387E+002  1.317388624E+002  2.367581772E+002  0.000000000E+000  1.000000000E+000  2.374442544E+002  8.314037365E+001 
 2.720000000E+003  1.321329470E+002  1.321329706E+002  2.361717910E+002  0.000000000E+000  1.000000000E+000  2.368596264E+002  8.372675550E+001 
 2.730000000E+003  1.325260765E+002  1.325261001E+002  2.355836554E+002  0.000000000E+000  1.000000000E+000  2.362732445E+002  8.431488676E+001 
 2.740000000E+003  1.329182244E+002  1.329182479E+002  2.349937748E+002  0.000000000E+000  1.000000000E+000  2.356851132E+002  8.490476309E+001 
 2.750000000E+003  1.333093877E+002  1.333094111E+002  2.344021535E+002  0.000000000E+000  1.000000000E+000  2.350952369E+002  8.549638011E+001 
 2.760000000E+003  1.336995635E+002  1.336995868E+002  2.338087959E+002  0.000000000E+000  1.000000000E+000  2.345036199E+002  8.608973344E+001 
 2.770000000E+003  1.340887489E+002  1.340887722E+002  2.332137063E+002  0.000000000E+000  1.000000000E+000  2.339102666E+002  8.668481868E+001 
 2.780000000E+003  1.344769410E+002  1.344769643E+002  2.326168893E+002  0.000000000E+000  1.000000000E+000  2.333151813E+002  8.728163143E+001 
 2.790000000E+003  1.348641371E+002  1.348641603E+002  2.320183492E+002  0.000000000E+000  1.000000000E+000  2.327183686E+002  8.788016727E+001 
 2.800000000E+003  1.352503341E+002  1.352503573E+002  2.314180905E+002  0.000000000E+000  1.000000000E+000  2.321198327E+002  8.848042175E+001 
 2.810000000E+003  1.356355293E+002  1.356355524E+002  2.308161176E+002  0.000000000E+000  1.000000000E+000  2.315195783E+002  8.908239044E+001 
 2.820000000E+003  1.360197197E+002  1.360197428E+002  2.302124349E+002  0.000000000E+000  1.000000000E+000  2.309176096E+002  8.968606887E+001 
 2.830000000E+003  1.364029026E+002  1.364029256E+002  2.296070470E+002  0.000000000E+000  1.000000000E+000  2.303139311E+002  9.029145258E+001 
 2.840000000E+003  1.367850751E+002  1.367850981E+002  2.289999583E+002  0.000000000E+000  1.000000000E+000  2.297085474E+002  9.089853707E+001 
 2.850000000E+003  1.371662344E+002  1.371662573E+002  2.283911733E+002  0.000000000E+000  1.000000000E+000  2.291014629E+002  9.150731786E+001 
 2.860000000E+003  1.375463776E+002  1.375464004E+002  2.277806966E+002  0.000000000E+000  1.000000000E+000  2.284926821E+002  9.211779044E+001 
 2.870000000E+003  1.379255020E+002  1.379255247E+002  2.271685325E+002  0.000000000E+000  1.000000000E+000  2.278822096E+002  9.272995027E+001 
 2.880000000E+003  1.383036047E+002  1.383036273E+002  2.265546858E+002  0.000000000E+000  1.000000000E+000  2.272700497E+002  9.334379283E+001 
 2.890000000E+003  1.386806829E+002  1.386807055E+002  2.259391609E+002  0.000000000E+000  1.000000000E+000  2.266562072E+002  9.395931357E+001 
 2.900000000E+003  1.390567338E+002  1.390567564E+002  2.253219624E+002  0.000000000E+000  1.000000000E+000  2.260406864E+002  9.457650793E+001 
 2.910000000E+003  1.394317547E+002  1.394317772E+002  2.247030949E+002  0.000000000E+000  1.000000000E+000  2.254234921E+002  9.519537134E+001 
 2.920000000E+003  1.398057428E+002  1.398057652E+002  2.240825629E+002  0.000000000E+000  1.000000000E+000  2.248046287E+002  9.581589921E+001 
 2.930000000E+003  1.401786952E+002  1.401787176E+002  2.234603711E+002  0.000000000E+000  1.000000000E+000  2.241841008E+002  9.643808695E+001 
 2.940000000E+003  1.405506093E+002  1.405506316E+002  2.228365240E+002  0.000000000E+000  1.000000000E+000  2.235619131E+002  9.706192995E+001 
 2.950000000E+003  1.409214822E+002  1.409215045E+002  2.222110263E+002  0.000000000E+000  1.000000000E+000  2.229380701E+002  9.768742358E+001 
 2.960000000E+003  1.412913113E+002  1.412913335E+002  2.215838826E+002  0.000000000E+000  1.000000000E+000  2.223125764E+002  9.831456322E+001 
 2.970000000E+003  1.416600938E+002  1.416601159E+002  2.209550975E+002  0.000000000E+000  1.000000000E+000  2.216854368E+002  9.894334422E+001 
 2.980000000E+003  1.420278270E+002  1.420278490E+002  2.203246758E+002  0.000000000E+000  1.000000000E+000  2.210566558E+002  9.957376192E+001 
 2.990000000E+003  1.423945080E+002  1.423945300E+002  2.196926220E+002  0.000000000E+000  1.000000000E+000  2.204262381E+002  1.002058117E+002 
 3.000000000E+003  1.427601343E+002  1.427601563E+002  2.190589409E+002  0.000000000E+000  1.000000000E+000  2.197941883E+002  1.008394887E+002 
 3.010000000E+003  1.431247032E+002  1.431247250E+002  2.184236372E+002  0.000000000E+000  1.000000000E+000  2.191605113E+002  1.014747885E+002 
 3.020000000E+003  1.434882118E+002  1.434882336E+002  2.177867155E+002  0.000000000E+000  1.000000000E+000  2.185252115E+002  1.021117062E+002 
 3.030000000E+003  1.438506575E+002  1.438506793E+002  2.171481806E+002  0.000000000E+000  1.000000000E+000  2.178882938E+002  1.027502371E+002 
 3.040000000E+003  1.442120377E+002  1.442120594E+002  2.165080372E+002  0.000000000E+000  1.000000000E+000  2.172497629E+002  1.033903765E+002 
 3.050000000E+003  1.445723497E+002  1.445723712E+002  2.158662900E+002  0.000000000E+000  1.000000000E+000  2.166096235E+002  1.040321197E+002 
 3.060000000E+003  1.449315907E+002  1.449316122E+002  2.152229439E+002  0.000000000E+000  1.000000000E+000  2.159678803E+002  1.046754619E+002 
 3.070000000E+003  1.452897581E+002  1.452897796E+002  2.145780035E+002  0.000000000E+000  1.000000000E+000  2.153245381E+002  1.053203983E+002 
 3.080000000E+003  1.456468494E+002  1.456468708E+002  2.139314737E+002  0.000000000E+000  1.000000000E+000  2.146796017E+002  1.059669242E+002 
